D01_V1_SAT.bam	D02_V1_SAT.bam	D03_V1_SAT.bam	D06_V1_SAT.bam	D07_V1_SAT.bam	D08_V1_SAT.bam	D09_V1_SAT.bam	D10_V1_SAT.bam	D101_V1_SAT.bam	D102_V1_SAT.bam	D119_V1_SAT.bam	D12_V1_SAT.bam	D128_V1_SAT.bam	D130_V1_SAT.bam	D133_V1_SAT.bam	D135_V1_SAT.bam	D139_V1_SAT.bam	D14_V1_SAT.bam	D141_V1_SAT.bam	D15_V1_SAT.bam	D162_V1_SAT.bam	D164_V1_SAT.bam	D17_V1_SAT.bam	D171_V1_SAT.bam	D177_V1_SAT.bam	D181_V1_SAT.bam	D185_V1_SAT.bam	D19_V1_SAT.bam	D191_V1_SAT.bam	D198_V1_SAT.bam	D199_V1_SAT.bam	D20_V1_SAT.bam	D201_V1_SAT.bam	D207_V1_SAT.bam	D21_V1_SAT.bam	D22_V1_SAT.bam	D25_V1_SAT.bam	D26_V1_SAT.bam	D31_V1_SAT.bam	D32_V1_SAT.bam	D33_V1_SAT.bam	D34_V1_SAT.bam	D40_V1_SAT.bam	D41_V1_SAT.bam	D42_V1_SAT.bam	D43_V1_SAT.bam	D46_V1_SAT.bam	D47_V1_SAT.bam	D48_V1_SAT.bam	D49_V1_SAT.bam	D52_V1_SAT.bam	D55_V1_SAT.bam	D57_V1_SAT.bam	D59_V1_SAT.bam	D61_V1_SAT.bam	D64_V1_SAT.bam	D68_V1_SAT.bam	D70_V1_SAT.bam	D72_V1_SAT.bam	D74_V1_SAT.bam	D75_V1_SAT.bam	D78_V1_SAT.bam	D81_V1_SAT.bam	D82_V1_SAT.bam	D87_V1_SAT.bam	D93_V1_SAT.bam	D98_V1_SAT.bam
IKBKE	2.79904526458907	3.30590308876203	2.8400428454779	3.09999473011202	2.5699680704934	3.09360899509294	1.73718273261239	2.70878694483981	2.60694794207931	2.57641347543856	2.29103625324755	2.55295094805178	2.98025295720261	1.77180099222448	2.69943254317124	3.32411417742325	2.69701117164001	2.49743476835754	2.95551742095515	2.89324615188297	2.08358639729483	1.94882354390011	3.01116401252357	2.07638714946076	2.73969107494302	1.66819546561956	2.33657221214285	1.57952991775679	2.27652341624477	2.02702865740414	2.22053797372734	2.4171665275859	2.41899044286823	3.16238247016685	2.52867205051434	2.94857110889089	2.12439188531147	3.43503687909254	2.37468347518903	2.53892848202358	2.07886036987938	3.41867414282417	2.57195936657197	1.91634099731519	2.83578139076428	2.20842001154265	2.27894021467667	2.07056833121822	2.38540474154014	1.93718035096045	0.80821597591687	2.2845663463189	2.23296929993177	2.22421660300042	2.15852360646421	2.6644534407435	2.36351758200152	1.94660991663626	1.8417431759059	1.24585634282511	2.83876098304928	1.9006184275075	2.34347229478012	2.38683460311746	3.38036091292462	2.3342119002522	2.77857439537083
IKZF1	3.83217838523715	4.62963063677607	5.04205552368151	4.91344506795125	5.6714468344496	5.22430577639602	3.57442814605674	4.41614253618869	4.86119258220479	4.61529161273514	4.11702468155109	4.97510826650464	2.68282982327372	3.11290481596393	4.75824040702048	4.03354922015552	4.70707982098825	5.11731545643123	2.88993634965102	5.34617552823813	3.59175854137673	2.77279374582352	4.8539567247812	4.37376679856215	2.94018558287558	3.2308842317455	3.62490250342872	4.69510025978386	3.99833698189921	4.35608315527606	3.72466181935933	4.33361453237689	4.76319397367545	4.75711470457954	4.14358194354269	4.90863667676796	3.8511596674577	5.25121213243137	4.53415060480631	4.80310113759172	5.30393508779673	3.92293763520528	5.04386665184707	4.20324144940102	3.15875302005	4.12412683073472	3.47654721874731	4.09915080991667	5.13051712011009	4.32821321449022	2.04187700480088	3.39980781306516	3.69776898103245	3.17625988195689	4.10096896567476	4.6780072358456	3.70467554282304	3.37175365198728	3.30279684014803	3.89036323176613	3.48677807081536	2.78312806538944	4.31095465268895	3.99402059425962	2.64072301182796	3.73562975285642	4.04533619457896
IL12RB1	1.40931084455941	2.52036125119792	1.66344526115749	2.30268248639901	1.78454301632206	2.01853979023538	0.810252591808006	2.51795287197333	1.42929121327596	1.21447044676351	1.78725945773465	1.94603208718765	-0.260586739970241	-0.254728300137367	2.21872080568963	2.16802046430362	2.02865400649035	1.95369949696888	0.464387088158763	3.16118201034643	0.944445020377745	0.782012895941618	1.94392314111803	1.75486003531968	-0.375762222455689	-0.369230985130817	0.493739775296161	0.979665380688366	0.975192150903542	1.10935743296023	0.418589346468139	1.63156498028616	1.76868392072215	1.43933529765242	1.69942756826479	1.31678182272907	0.252971493619356	2.16885415165939	1.74677308688964	0.761001636146686	1.94513798030885	1.37388840940695	1.7280873585664	2.03378360671073	1.29986628343835	0.727729397593365	-0.426751759648113	0.914421024981195	1.67997481530623	1.83527563234885	0.0579914547059099	0.857884641930388	0.761694231730914	-0.0481017249890787	1.09766624828445	0.836750590446686	0.843857922903277	0.930291224767389	-0.165928270963876	1.30052935708241	0.974957086504404	-0.221086381147248	1.17305298899942	1.18918363926741	-0.79231262996378	0.791987853947223	0.862292063513105
IL2RB	3.41740000302975	4.66783912493395	3.71693072594147	4.02458842384281	4.08746894752239	4.3600482205657	2.9725135404909	4.44708678241881	2.97273568413558	3.99869526469688	3.36045212210719	3.56392908985599	2.3077310653004	2.95176130329292	4.6793284807432	3.67533209610373	3.27654819357513	3.91189775287999	3.21852577449574	3.97898430443945	3.38273691268105	3.27635633658504	3.25928678436941	3.13213751538544	2.10073806485471	3.76504509762781	3.80776214174118	3.23294613356886	3.24224481457235	2.66095410900781	2.66054030114584	1.99134516530742	3.75272073877474	2.72811121186965	2.99598187768881	3.73031508720097	3.67063352506713	3.54188619708206	3.56927778979915	2.27115514286029	3.91959787959729	3.5585008240968	3.99755337965056	4.02322416328307	3.47507423646647	3.11211788748065	2.49882258351752	3.39138385563	4.81166937427236	2.89154266459193	2.54928387850842	3.06507035058934	3.98060274425327	2.6913298780383	3.58189165536816	2.48049680210084	3.48547375461028	3.22910942001119	2.10520257950867	2.10272027179661	4.01883838922194	2.49849106907317	3.5262848803261	4.15283356373278	2.60921186731054	3.47001606696481	3.38958457563627
IL2RG	3.00642744626537	4.32942124501474	3.88879909059944	4.55371995153613	4.63170322128845	4.30803139946493	2.64816832015465	4.20607416247553	4.11147920490073	3.65556101158234	3.22537948152062	3.83588424962416	3.49473345191425	2.08609715256206	3.88932183156409	3.10011598804828	4.22547454213671	3.86686772236238	3.21852577449574	3.01421446499919	2.68429229895814	2.40271514877201	3.42812094542322	3.54003212002186	3.02499681328665	2.58082167005939	2.83800809847673	3.71763693104654	2.88719984407082	2.9349644524971	3.58178342722466	2.54318841062131	3.58511103524793	4.3563733293696	3.58475504200502	3.96752018944513	3.44937434314723	4.78714717995367	2.52186040369131	4.40024554106996	3.87738942425979	3.0059857004757	4.03368810659509	3.49795207768011	3.47507423646647	2.33495545474027	1.86974257707744	2.86222366933774	4.46911167042514	3.27885631940105	1.38893806749441	2.7738252428607	3.15648503580686	2.98454626308425	3.51577080714577	4.50193752047897	3.06858809236572	3.44530173927546	2.65019069652043	2.54902311718325	3.70075883980726	2.86676211350181	3.40348739115082	3.88302288368858	2.36696057397372	3.07919732261298	3.32000981176852
INSR	6.50065531055057	6.41016828204813	6.72083195414126	6.46112240369792	6.59883719087302	6.19970608194541	6.53327872457077	6.44423247507064	6.90779865934607	6.65590360251555	6.74917315554345	6.44442984636717	7.00824655042906	7.22835361279643	6.61188254564732	6.08207825291049	6.52416853673168	6.31571267681821	6.86012322236826	5.9058233274922	6.77973636905376	7.03097960292341	6.6301605305126	6.86143665770821	6.94941106990224	7.05302860498734	6.69567168254184	6.87923126499284	6.91030314784895	6.76702556876735	6.60217800325951	6.2015930500592	6.88705159895302	6.67599079291581	6.6457950713514	6.58681468194457	6.77163853070715	6.32774997213533	6.33306967691483	7.11132897734988	6.94649423573001	6.68761379986168	6.84580082406278	6.87356868670027	6.9067701958589	6.8585491036543	7.12813522671357	7.07075383103586	6.67371625037971	7.04294581114129	7.28963668808442	6.9412581359226	6.98012939916473	6.95464058079993	7.01825246546002	6.82952973083737	7.44752731723629	6.8637464835393	6.87543215998094	7.09923885134432	6.64629503966314	6.69057965815613	6.81657825561947	6.63477343495782	6.92887017390889	6.5068694082617	6.77540937448397
IPCEF1	0.582474615526773	1.3210499590452	1.80753847266481	1.63855391177151	2.27719101378264	1.44280507278462	1.34691534341112	0.932800993768799	0.659633248064601	1.69222836941389	1.18356129093029	1.29352034486322	0.174750348347376	0.326231810042509	1.45107553288178	-0.1627100406634	0.350708734520709	1.83402097318853	-0.53473436282195	1.22603482554082	0.0687741374333968	1.05406558611848	1.57674605619876	1.60307966080874	0.225310730037896	-0.0372271869693058	0.493739775296161	1.0897868617984	0.452422469509653	0.375884406391482	0.939850227445211	0.31708082025621	0.640898051474206	-0.130250799197779	1.25129414293478	1.11614559902425	1.63942277799422	1.22338018681385	-0.453628842023934	0.761001636146686	1.71798440593908	0.335160380090256	0.670044862253327	1.64818400641817	0.736332812019022	0.420381749517558	0.0416655242086065	0.989499091632425	1.98622124122812	1.4083342010078	0.261590664600254	0.459709682614158	0.94835959012831	0.448067117487715	0.971791792755023	1.34766427473843	1.00795770976012	1.63074378291825	0.603823299316239	0.712636117064583	1.16902078719455	-1.16136689258185	1.33541908503183	1.13484873798949	-1.17566683975811	0.315570072555715	1.30790246463277
IQGAP3	0.222015733067353	1.66122222736172	1.80753847266481	2.66309450528339	0.50552168946839	1.56603453654266	-0.678716466016117	1.6164345268286	2.21009350493949	0.560351562982759	0.12584862893255	1.3931357866222	0.840213957019907	0.22726858683123	1.06618495219529	2.04753544381374	1.42100158102565	1.92469767826231	0.786139409023474	1.35379458604645	0.15233873260646	-1.77521888349603	1.08298936305828	1.24114573184564	0.452273286186507	0.65582754890524	-0.456204061829374	1.24065185866949	-0.0173207076600383	0.76085410208385	0.587674698187184	-0.22470689388654	1.25758885765822	1.7427168762751	1.10033669647343	2.01946368369517	-0.676112440395796	2.73517353449946	0.81937080144774	-0.169443966075869	1.99110313635466	0.900055335210155	1.85468326085442	1.94661003223311	1.41201829204915	0.171781907850294	0.456008399638056	0.238825528514907	0.643782420445604	-0.394351088355348	0.52152938975989	0.672490513982778	-0.128432661211968	-0.0481017249890787	0.093882432713685	-0.42966769715514	-0.486511335539531	0.660677305232026	0.515984456636645	0.12326631406733	1.98062322693709	0.491281609094169	0.835783798436141	0.343532876945139	0.32320982600635	0.19800659311529	0.520201613091617
IRF8	7.17917577329625	5.92985219127415	5.96714596401509	6.85145302216424	5.01207243092008	7.0814785886302	5.78812513931986	6.91036046576957	5.87572843963675	7.34626019041777	6.34832329025257	6.36537682064683	5.50394923285022	3.79573109187952	6.20710361994377	7.18032779246076	5.97467095424855	6.40241585528889	6.98315384084083	5.70181573834773	5.39713816188807	6.01442502277923	6.55256043374428	6.55770221397148	6.39951608059297	5.30151799205249	5.6877482861615	6.06024263688557	6.11310372275463	5.64706278734123	5.19265069606914	5.95859439846336	7.1319750102102	5.73253393656742	6.59728478976204	6.5129509124154	4.78441945855582	6.21278079667025	5.65486392318668	5.75385760022578	5.66104238402853	5.46957526228295	7.02925301293059	7.00072628895361	5.43839176018055	5.67279443796165	5.64050680641223	5.68145369825296	5.66722579320634	5.87627867838276	3.86111897250147	6.36753136696581	5.32144638014853	5.28344689796717	6.24429144632989	5.87784222597857	5.72308060692212	5.83612072554521	6.48804563828108	5.17313765188289	5.65959751320873	4.48272211833354	5.71564640326527	4.89101527414063	6.58859266323316	6.14728843196246	6.5491802859541
ITGAL	4.55026691628313	5.40746885194593	5.33150768540993	5.38880750839036	5.24328274076162	5.56072766984507	3.57442814605674	4.71839306635189	4.75560938334888	4.65309413528353	4.2221313553502	4.75871617095906	3.21534365667758	3.30713642569177	5.27601281747542	4.57397531200774	4.81370690893111	4.59389900974586	4.20504073467337	4.03724399431407	3.98270456243659	4.35849074574793	4.40914721657699	4.21265057309795	3.72810909510528	3.9258127766917	4.05822663818777	4.69944946877716	3.87021281418115	3.68624058597887	4.7333226141277	3.3390203801635	4.71324702764477	5.33143319363201	4.495823450729	4.57188314032137	4.59475919978486	5.54124365155841	3.41638971211754	3.59412188780404	5.0803200319201	3.0059857004757	5.28404988197733	4.70174650784497	4.60617527659195	4.16728955320762	3.63737412922279	4.605086426947	5.77096911751718	4.40580776384408	3.03917367652964	4.36515199295881	4.7791084600278	3.7938762417301	4.54955537473215	4.10853544370921	3.12330982774892	4.62317525072881	3.54394744989651	3.83587803834396	4.82197964014014	4.07726912614562	4.45925361532706	4.76699426126678	3.71238807483676	3.77721532427049	4.25040724921245
ITGAX	4.96773231864108	5.84067922054392	5.95171761947264	6.53050288653177	5.24328274076162	6.14144952785002	4.42676635134472	5.22629834644092	5.94735447111096	4.89314805129048	5.03098813720109	5.27844880348975	4.57097063201409	2.58290630121279	5.15485399835562	4.94950358168842	5.07611686602881	6.02597229218043	4.61330466343389	4.94591321294189	3.9997264210829	3.22221922404212	5.25190755489421	4.97803506193578	4.30435068669812	3.19976670529806	4.23419603629941	4.97170809505413	3.81559770207575	4.642520848133	4.55610239363682	4.85977272661531	4.74342221037089	6.45723479818101	4.87099989509695	5.7627045259041	3.96006889116192	6.95098583401235	3.44829100590767	3.18950767340281	5.1222329506105	3.28187573784804	6.17965346731305	4.82906426441747	2.93298182264401	3.89681184520486	3.27864561471259	4.72527548382736	4.92995284965098	4.15397501370472	2.42762860440385	4.07833732872963	3.41061099565448	3.46265725794666	4.28424699599907	5.18266724879628	3.64358811834662	4.67301431990966	4.8883767836195	3.64836781337155	5.20436937467982	2.6634944944193	4.78857985705655	4.72163060665855	4.520047193842	3.64867997550426	4.4661594728073
ITGB7	2.76431864990558	3.41101238864386	3.50073420367039	3.95465640270702	3.07567509962217	3.9146901808884	3.01342384467105	3.25495633865332	2.84911813306798	2.93666723791582	3.03077030865083	3.41782440266208	2.02466578890193	2.62238933073499	3.56771363255575	3.45619579375534	3.37734719869329	2.87634029441371	3.04861705579181	3.26234780789374	2.77935760350079	3.3285352159043	2.93165954029851	2.60196572215204	2.24914402910662	2.531686466812	2.88699861497472	2.8346706916015	2.48687645860191	2.16108291798456	3.09869460871783	2.63663528125899	2.69082933185152	2.81741905867307	2.78116587410096	3.03650016019691	3.25786161515852	3.50009121342069	2.79426989884137	2.78357135172833	3.49418079315873	3.72606739090743	3.10088443817627	3.05943717910554	3.50066811862282	2.45128213940845	2.01941256177312	2.79055555892418	3.88977922374554	2.50022738656012	2.31777376625185	2.7738252428607	3.32329289360811	2.45063784972791	2.80071972969526	2.21169064433891	1.90335192330698	2.64080779084027	2.19279039627985	2.07162037400657	3.37315712469064	2.75413680040426	2.93110923996929	2.90798346496775	2.9229262104241	2.9758309263849	3.06984202321223
ITK	1.2172611879974	1.69861376608759	2.41425172083784	2.75573140331787	1.90946664645543	2.91965577579447	1.68748864265645	1.50320947795001	1.19088068465761	3.02004072901381	1.54944471854759	2.67672739633069	2.10080665798237	1.36939434513627	2.48932426358475	1.22257742891468	2.13118821896555	2.41641628046664	1.63382377553867	2.20588145182371	0.990586764995879	0.878510766638133	1.28843195655582	1.95623239994794	1.24124326275566	0.982715541016886	1.81040220104595	2.3725553037797	1.23030938118384	1.23629341517799	2.85535434295856	1.3296585358539	1.76868392072215	1.83115215689317	1.80083661384647	1.59938622488143	2.23256204001217	2.11449169406587	1.8136125589414	2.24415542117846	2.99360355794594	1.23255853219961	2.27264551824776	1.97625702433762	1.6593171422469	1.95615853333309	1.54236732690735	1.94415780261314	3.21198827622466	2.4320446469489	0.871793922796401	1.78724694078489	2.05469091255272	1.46138312856342	2.42185987815279	1.54818253354985	1.67819182908595	1.7746551446882	1.37682837288704	1.18902952630409	2.20382328334011	-0.00743075348439124	2.18206251605478	2.10533960986843	0.32320982600635	1.38293169112836	1.5432017932814
ITSN1	6.82939965705254	6.08439111136543	6.80909215337051	6.62460385452923	7.05101205920639	6.12400526754145	6.62357942497782	5.59085236458891	6.88007356838503	6.3116137269959	6.79418957063545	6.17206942757734	6.09407766031842	6.90524226347299	6.43503007269732	6.51019200205326	6.85151067911824	5.75446307902154	6.91884524518675	5.89010180985957	7.13658869831895	7.01912129340857	6.76098034509789	6.86561216551876	6.79754651013114	7.36321513930641	6.63063502897409	7.08271237101249	6.97901019156972	6.96332193822944	6.60217800325951	6.30840226807868	6.89267231620569	6.17624727452035	6.41337222731616	6.62434719914928	6.32514669148071	5.81706481248004	6.56414697858558	7.07540003172625	7.04647804472472	6.65336148606397	6.40500597049509	6.51174792651645	6.47961319305118	6.77868987465322	7.21991837954536	7.23836950187484	6.55472060072594	6.48159499379657	5.90814863527607	6.65718206260171	6.70260976970839	7.20419333464502	6.82701922009256	6.94289240606949	7.08817089840109	6.59307323219595	7.37405712681383	7.22646414419256	6.616090088668	6.31718394578408	6.51990673733187	6.20623578681132	6.81090271448213	6.62688200084346	6.93969494499265
KCNA5	2.24037127371977	0.808235365984148	0.87721304903282	0.943659319973009	1.84835655852715	0.702792021930211	2.15789505892853	1.01770612468513	0.489410472834081	1.29319304481684	2.75060014668807	1.65635630112477	-0.393570685909007	2.82211567626195	2.50974079902425	0.890280792214699	2.76237275164727	-0.0829398320390636	0.923579009636909	-0.281016750214376	2.28215540160272	1.59834543485414	2.09753521713855	1.68096495660432	0.0513749502437082	0.982715541016886	-0.456204061829374	1.94449233396122	0.614765222616783	0.581172033854572	0.505607728150683	0.31708082025621	1.64625955208684	0.528651655535626	1.1524307580108	0.703654487868258	1.14412226823196	1.00169967921844	1.16482910035053	0.512148963743783	2.6794975848404	1.87970471265071	-0.356823409598417	0.951518714183999	1.41201829204915	2.94359555008632	2.07909021634139	1.84656281466496	0.643782420445604	1.21899445479844	3.42555998555797	1.48330515106665	1.45909889050737	0.516396951378626	1.32059840549224	2.32529003095523	0.928239757158072	1.41338361099975	1.8417431759059	1.75667692858389	1.87327295525797	3.11498282406011	1.48134640887622	2.43259830331342	2.51032563873714	1.32802468368562	0.405456003683214
KCNG1	1.45357863081493	2.52036125119792	1.50334701382363	1.63855391177151	-1.04450716646293	1.2356515072186	1.40955740063153	1.9546402201372	-0.930101024334956	1.4730362805516	-0.270767204371691	1.18651309522583	-0.540069009797353	-2.52947427424122	-0.162525784366405	2.50951918249693	-1.077822899278	1.52178286128205	0.049642498001983	2.39598744732885	-0.570125967885049	-0.623721678670576	-1.00750709054812	1.34049058972167	-0.0441462841912077	-0.369230985130817	1.01830261371724	-0.47260023886915	-1.35660958733267	-0.810813068132949	1.69952936597963	-0.597824220765028	1.68823262112086	0.630742688196225	1.25129414293478	1.52026132680209	-0.0508981130751945	0.00667326316144381	0.272183481143011	0.905861240384348	-0.86988797263297	1.07586496070519	1.77153205972398	0.690443114240138	-0.201226145473165	-1.02634953736105	0.193390808246022	-0.927984141738748	-0.31354042246305	-1.00097343385578	-0.463058208276608	-0.0921077426294854	-1.04256349051779	-1.19142361397153	0.317356957242352	-0.101325051107784	0.0539138496397984	-0.484801915874357	-0.0274926993450832	0.12326631406733	-0.107976641143137	-0.77588015313163	-0.133110863283047	1.07838711306735	-0.026743289287741	0.19800659311529	0.520201613091617
