Symbol	log2FC_SAF1_SAF2.arc	pvalue_SAF1_SAF2.arc	padj_SAF1_SAF2.arc	log2FC_SAF1_SAF3.arc	pvalue_SAF1_SAF3.arc	padj_SAF1_SAF3.arc	log2FC_SAF2_SAF3.arc	pvalue_SAF2_SAF3.arc	padj_SAF2_SAF3.arc	Row.names	log2FC_SAF1_SAF2.all	pvalue_SAF1_SAF2.all	padj_SAF1_SAF2.all	log2FC_SAF1_SAF3.all	pvalue_SAF1_SAF3.all	padj_SAF1_SAF3.all	log2FC_SAF2_SAF3.all	pvalue_SAF2_SAF3.all	padj_SAF2_SAF3.all
KCNA5	-1.0428213692151	0.0264273968382851	0.329156019247268	-1.8382754440452	0.000375876511092471	0.019458185798704	-0.795454074830101	0.0927814458332343	0.918196825653453	KCNA5	-0.520560265911747	0.0438431305638486	0.65341458710777	-0.930639181542864	0.00113034951801959	0.0508358147566098	-0.410078915631117	0.131823350390711	0.999858517549214
KCNG1	1.99976785981388	0.00039706810678329	0.0491332687458972	2.75317551269329	2.691719081354e-06	0.00230685111373093	0.753407652879412	0.0742927687969706	0.917330765779016	KCNG1	1.38350018728449	9.32635962591254e-06	0.0265558763988234	2.21354995722304	1.5218257180795e-10	1.08331163741489e-06	0.830049769938549	0.00262384554566047	0.670434946436178
KCNJ8	-0.430509822065434	0.00451015256297941	0.153769032803845	-0.682111710192043	1.35187930230739e-05	0.00377938218331908	-0.251601888126609	0.0567445788787992	0.900510176017247	KCNJ8	-0.181604541862187	0.0705658832843211	0.751183685124626	-0.34220057532861	0.0017208132992538	0.0624980075037664	-0.160596033466423	0.119702416238922	0.999858517549214
KCNK3	0.990030228164983	0.0298143778996509	0.341624898464083	1.65878841007406	0.000474866433509399	0.0214660867978418	0.668758181909077	0.097913967817101	0.921974867381084	KCNK3	0.927572427032838	0.00351925487003182	0.321761897562337	1.91417192994489	9.68326453268213e-08	0.000160095659895796	0.986599502912056	0.00169072001892484	0.62490546329919
KCNMA1	0.684533272293539	0.112217313858027	0.534223801449021	1.22023049083395	0.00488293683481943	0.0731871538939196	0.535697218540407	0.191099906316646	0.939100828539374	KCNMA1	0.564751165299012	0.0376706069326785	0.618247068810117	0.945859883102238	0.0010952047695911	0.0506699057493701	0.381108717803225	0.157293203116227	0.999858517549214
KCNN4	0.779644102798337	0.0180177941861802	0.279793994526631	1.14495265412689	0.000370356969028557	0.0193717794815954	0.365308551328553	0.225847737518668	0.942338953530638	KCNN4	0.426503287984399	0.0363640034407386	0.617061164464595	0.771566612923097	0.000430188262043152	0.0317336284285407	0.345063324938698	0.091051321923494	0.999858517549214
KCNQ3	0.526747801165247	0.0837702960877275	0.486461879688221	1.51108298684697	8.67122913472915e-06	0.00312064435729877	0.984335185681728	0.000855500483963025	0.52947376033223	KCNQ3	0.695155105175141	0.000549157814739362	0.169767645041177	1.05496463572063	1.43810994688103e-06	0.00119570424814994	0.359809530545489	0.0642689766345381	0.999858517549214
KIAA0930	0.32182282768097	0.137301727960115	0.569868626842966	0.561316583364641	0.00808943206946311	0.0974935045577799	0.239493755683671	0.237393536798378	0.949148879015379	KIAA0930	0.377754362858914	0.00149296383664663	0.245029951870354	0.443094593948417	0.000443695827180142	0.0324299975421293	0.0653402310895031	0.57709243417028	0.999858517549214
KIAA1755	0.582046026898855	0.0250486188444328	0.322780426256721	0.381970779856911	0.112596982270214	0.410103069463664	-0.200075247041944	0.392614821290937	0.963195811776739	KIAA1755	0.505095076822583	0.00154132024147892	0.246559284021746	0.535040893869686	0.00138687811600141	0.0557767902189605	0.0299458170471036	0.847754393839748	0.999858517549214
KIF18B	1.92688248767973	0.00908054957367915	0.210776093007381	1.94755067471663	0.00321965625536414	0.0584072218693022	0.0206681870368949	0.973576390639735	0.99882122696843	KIF18B	0.866256189592892	0.0159107961858065	0.480455075100187	1.20234050662304	0.0013149840807312	0.0542412836646447	0.336084317030145	0.325197042168022	0.999858517549214
KLC3	-0.269406595029794	0.362899600882846	0.757075973292756	0.173694370533908	0.514098291766194	0.801292341606428	0.443100965563701	0.111258150836697	0.923598043043093	KLC3	0.177627248141005	0.346918241955119	0.974012925411295	0.5979261975289	0.0031119625174054	0.0855033447032568	0.420298949387894	0.0295561472453006	0.997759514906541
KLF15	-0.7411705114096	0.00318568526381071	0.130884496081771	-1.01204231743621	7.63324272352639e-05	0.00913715594763333	-0.270871806026609	0.217000771784865	0.940126825306754	KLF15	-0.332691120951753	0.025890773078637	0.581206329409387	-0.58268299347735	0.000371712069661955	0.0289772439174003	-0.249991872525596	0.102288026907083	0.999858517549214
KLHDC7B	0.89196940174371	0.051239769672392	0.414992273093688	1.43032666148359	0.0012958002591372	0.0375115425077526	0.538357259739876	0.193149112150208	0.939100828539374	KLHDC7B	0.856970844378787	0.000541629075373733	0.169767645041177	1.21873602018091	3.9059084573616e-06	0.0021387853349022	0.361765175802122	0.119458888021963	0.999858517549214
KLHL21	-0.509129890196153	0.0403922345924277	0.380499152628668	-0.581510169374091	0.0116811824496411	0.118393302636083	-0.0723802791779383	0.740789077545196	0.98311267769293	KLHL21	-0.243477501714308	0.0601440355591684	0.725653079877864	-0.404793033224214	0.00384560024478342	0.0941904429495885	-0.161315531509906	0.223269420458199	0.999858517549214
KLHL24	-0.140819214905481	0.451111917486078	0.804383430436107	-0.398773538960584	0.0317422402252467	0.207830151294315	-0.257954324055103	0.141405192258604	0.929622016179078	KLHL24	-0.100970069307838	0.275784493142066	0.964130367224521	-0.298900940364558	0.00308232862272568	0.0853757054508667	-0.19793087105672	0.0403802518455492	0.999858517549214
KRT5	1.12811815770462	0.00674069979548044	0.183642233545259	0.856670722675628	0.0223611481505962	0.170743596968584	-0.271447435028994	0.431042978710788	0.966194608901709	KRT5	0.631015097660144	0.00315590138256033	0.305650122336812	0.764084223764347	0.000721753615387736	0.0407321874468636	0.133069126104203	0.52504125980806	0.999858517549214
LAMC3	-0.0503394638119423	0.907522897043033	0.97446622677862	0.678371250163043	0.090058260469081	0.365633953336306	0.728710713974985	0.0653639004893687	0.910844478379666	LAMC3	0.507356697173144	0.0422839379304147	0.645829074874714	1.20729650978066	8.37722545404393e-06	0.00340761596540638	0.69993981260752	0.00452908941218119	0.74708344871874
LAT2	0.725578257554641	0.00946026271292786	0.21244052313703	1.04270061460561	0.000168201030050211	0.0129341107292415	0.317122357050967	0.180659587874871	0.935805406528303	LAT2	0.24800743257376	0.131735647693994	0.874118927895356	0.545464904990082	0.00209893860686489	0.0698814593828815	0.297457472416323	0.0764283400976822	0.999858517549214
LCK	0.577106183657527	0.065825891447147	0.45368954755383	1.18994099755351	0.000242073628320304	0.0159306965911813	0.612834813895982	0.0364321193081973	0.881422603436638	LCK	0.198690805120437	0.234732925301487	0.946990523349185	0.6983398305208	0.000137838112571318	0.0170323258549839	0.499649025400364	0.00396710402258208	0.74708344871874
LCNL1	1.54320142157414	0.00360819519072856	0.13910723093629	1.68320444538251	0.000844774660658639	0.0289412025996588	0.140003023808371	0.746058169563818	0.98311267769293	LCNL1	1.16897211737195	0.000391992723418196	0.155022233425135	1.32912587173233	0.000112666185902722	0.0152709034512458	0.160153754360379	0.598892653799554	0.999858517549214
LDB3	-0.35221678277743	0.126404259886719	0.554056342359723	-1.2683871467398	4.26165648672691e-06	0.00241192710522796	-0.916170363962369	0.000267138805574418	0.438209627908582	LDB3	-0.418780267618453	0.0351870943230574	0.606003074328882	-0.734513313796415	0.000759816621556417	0.0419283303918554	-0.315733046177962	0.12578726151542	0.999858517549214
LILRA1	0.999731221495395	0.0325246507703435	0.349955348859004	0.850411998985601	0.0426572925707947	0.245577441900606	-0.149319222509794	0.702028570231068	0.982916705263203	LILRA1	0.416787307423317	0.128306881970356	0.872351995516698	0.902245557825257	0.00207728461631203	0.0698545249482911	0.485458250401939	0.0780284901070772	0.999858517549214
LILRB2	0.934761646349118	0.0272536093821175	0.332997684928826	1.2177895088302	0.00236782367283858	0.0507182323238597	0.283027862481082	0.42386033312221	0.964426525246905	LILRB2	0.570367124824029	0.0199316444770545	0.518085477238114	0.753411617759106	0.0037257412074801	0.0925713395652603	0.183044492935078	0.452687973000674	0.999858517549214
LILRB3	0.831781276314073	0.021773510131778	0.305023163222304	1.05215827856423	0.00210287257208606	0.047605670435913	0.220377002250153	0.467963997331577	0.966499852072356	LILRB3	0.371450342853862	0.0751079704516671	0.758421114268516	0.684092170307156	0.00225085487827516	0.0731630614200993	0.312641827453295	0.138339221408805	0.999858517549214
LIMD2	0.681800040250477	0.00110400426404408	0.0795578676544545	0.989809970785288	4.83299827943156e-06	0.00244221759484561	0.30800993053481	0.0843111431035533	0.917330765779016	LIMD2	0.326476866479404	0.0650990760031265	0.738263370345523	0.60509143425842	0.0015099311147475	0.0584554462857086	0.278614567779016	0.120583343140861	0.999858517549214
LINGO3	1.16980195856022	0.0145154760927054	0.258664321455527	1.53609667166852	0.000903175072665666	0.0301392077904399	0.366294713108298	0.366731338537787	0.963195811776739	LINGO3	0.668011946281957	0.0114527464776548	0.449660213898586	1.10005732168721	0.000105685593989586	0.0146426460635959	0.432045375405251	0.0956914663310582	0.999858517549214
LMNB1	0.790936710501755	0.0192698814050901	0.288474886263882	1.30382646746108	9.1212621149331e-05	0.0101619478475739	0.512889756959325	0.0862665988887025	0.917330765779016	LMNB1	0.341680941224501	0.10808273734375	0.84031148199202	0.666081928173391	0.00336355611420768	0.0884390167252024	0.32440098694889	0.131096088256931	0.999858517549214
LOC100506388	0.856680906491887	0.0528167539440104	0.417727494964298	0.89214310826893	0.0282590093963663	0.194378572653956	0.0354622017770434	0.927898838879535	0.994865855096536	LOC100506388	0.559778539394966	0.0247259855135153	0.565685857427288	0.789358487696955	0.00275061194988199	0.0792721909523682	0.229579948301989	0.351543499428218	0.999858517549214
LOC401052	-0.740653485281496	0.0224660139153091	0.307732781731233	-1.17250049636329	0.000408292809562642	0.0200231997901109	-0.431847011081797	0.132958349055729	0.923598043043093	LOC401052	-0.281611215020546	0.0999986070105722	0.828395502947728	-0.622434178686841	0.000946356270428738	0.0476087428342542	-0.340822963666295	0.0557229196504019	0.999858517549214
LOXL2	0.19791888111005	0.454980896090739	0.806382395344084	0.543628300428198	0.0294175559355926	0.198393231140467	0.345709419318148	0.163968113379599	0.933560365005981	LOXL2	0.214879094884615	0.0888878765785297	0.796653274739931	0.429285953604321	0.00166810216655622	0.0620094904755321	0.214406858719707	0.0964037648431435	0.999858517549214
LPAR2	1.29121849408156	1.84207375813462e-05	0.0126202984820781	1.09190630030118	5.17091681621481e-05	0.0078313273488491	-0.199312193780386	0.383871477617392	0.963195811776739	LPAR2	0.797220141007328	6.48006747120991e-07	0.00461283602938077	0.795404033060234	1.71609613897563e-06	0.00119570424814994	-0.00181610794709361	0.990177351131438	0.999858517549214
LPL	-0.211699960487063	0.418141143773925	0.78834389685166	-0.504696868721283	0.0459579298004998	0.256818399867787	-0.29299690823422	0.216788511012976	0.940036972823353	LPL	-0.200552023144865	0.0872094047583669	0.79193030137202	-0.388884301204966	0.00227968212890356	0.0735959965287982	-0.188332278060101	0.118355581008017	0.999858517549214
LPXN	1.23709070467044	0.000120501093617348	0.0340993994718372	1.09219441313623	0.000142986684640588	0.012291254847872	-0.144896291534206	0.566433623093735	0.975811282181533	LPXN	0.554418307185999	0.000863886212532299	0.212054275996937	0.523796830275067	0.00249407361481841	0.0756811727202384	-0.0306214769109319	0.85051466307346	0.999858517549214
LRRC16A	0.843773104095066	0.000412053261224956	0.0498302700262555	0.844849604642538	0.000255764853546935	0.0163473241105138	0.00107650054747232	0.995587696051377	0.999644896183909	LRRC16A	0.34874551220596	0.00563829962658364	0.366125327215202	0.439680865040038	0.00102307598490806	0.049450077238957	0.0909353528340782	0.467129949878385	0.999858517549214
LST1	1.32100524798023	0.000167139361981644	0.0363823820412043	1.44536242053411	1.85899812333401e-05	0.00431196138476278	0.124357172553881	0.641577360069249	0.979939474813798	LST1	0.387149128639841	0.103814675082189	0.830819840075831	0.780051920494448	0.00229747603679129	0.0737852248229113	0.392902791854606	0.103157494452631	0.999858517549214
LTB	0.813056515203413	0.0345040833505411	0.355164807566652	1.44328954912905	0.000310635008522341	0.017689223962438	0.630233033925642	0.0796964000736592	0.917330765779016	LTB	0.305696245372654	0.202423927727625	0.934273670944619	0.848093220229317	0.00111425593116565	0.0506826252140745	0.542396974856662	0.0272747807301508	0.997759514906541
LYN	0.77578566330216	0.00553970143624362	0.172573066681863	0.796479270309626	0.00251468048920605	0.052555707890364	0.0206936070074662	0.928817692027284	0.994865855096536	LYN	0.427062993093582	0.0128717286876042	0.459608109501036	0.596047676802807	0.00115142794891261	0.0510543908519458	0.168984683709224	0.324300855508973	0.999858517549214
MAB21L1	-0.790432904396654	0.0331348988033865	0.352270027685768	-1.41077195730693	0.000213674776688819	0.0150412159968662	-0.620339052910273	0.0690413747083874	0.91552615815274	MAB21L1	-0.293411259780352	0.123352588355309	0.865961933143261	-0.671481283688604	0.00142842041907105	0.0566474136666142	-0.378070023908253	0.0609171446675512	0.999858517549214
MAP3K14	0.0788427610793719	0.631897946769338	0.885796872982115	0.553982121013051	0.00113812673187433	0.0346308712457847	0.475139359933679	0.00505733074822884	0.701858375119008	MAP3K14	0.145768907611797	0.154484325847479	0.8953526239802	0.412941793121964	0.000238226139163681	0.0230722826073015	0.267172885510167	0.011804704689621	0.889225294529811
MARC1	-0.731109035493131	0.00196399602350594	0.108974822496414	-0.944769871684228	5.9913624947486e-05	0.00823027067361145	-0.213660836191097	0.275711914484247	0.962939555184773	MARC1	-0.374046173883621	0.0120826751359892	0.453881387628177	-0.472780753099971	0.00311149597383578	0.0855033447032568	-0.0987345792163502	0.510920500965523	0.999858517549214
MC1R	0.379778574240262	0.154718226500191	0.594511686494616	0.670361430910816	0.0107601460699916	0.114212533191531	0.290582856670554	0.243793997445139	0.955436281959499	MC1R	0.380880319352844	0.0201625841588476	0.51908627607507	0.567423129437371	0.00118641229402314	0.0516949014045223	0.186542810084527	0.25477013919946	0.999858517549214
MEDAG	0.372480213710604	0.118712439395392	0.542526584304072	1.05615490221709	4.2997292829941e-05	0.0072424844791766	0.683674688506483	0.00435164718438856	0.687394196037911	MEDAG	0.154628242398873	0.323829048529765	0.971785137020614	0.616196169544186	0.000354419892861061	0.0289772439174003	0.461567927145313	0.00486299141311593	0.760817678555291
MEGF6	0.210288092205207	0.335897473214194	0.739702625150416	0.596878365147885	0.00622519853707562	0.0846112719510883	0.386590272942678	0.0782761790335785	0.917330765779016	MEGF6	0.212656760839879	0.0779783280333845	0.764613558603097	0.480658556270406	0.000269252137573196	0.0241090734756578	0.268001795430527	0.030445677016539	0.997759514906541
MFAP2	0.359893898393333	0.227413808835248	0.659256993796406	0.828009810875421	0.00394666613642952	0.0655415248407761	0.468115912482088	0.0983650166091457	0.921974867381084	MFAP2	0.268553713604979	0.147754204292733	0.890803962341455	0.666519894803937	0.000854374053798779	0.0444056341197103	0.397966181198958	0.0349340482464712	0.999858517549214
MICALL2	0.362188897585182	0.165737419609298	0.608790147585745	0.653510512640092	0.0103557686218853	0.112021231063498	0.29132161505491	0.241871718938106	0.952711726492743	MICALL2	0.415349295158214	0.00440121745396536	0.346188579514391	0.599319981795071	0.000132689298609637	0.0167567465272023	0.183970686636857	0.203778573871688	0.999858517549214
MLC1	1.16176154513642	0.0508988826152062	0.413889821909513	0.952825886646581	0.0806189956786858	0.346500051597122	-0.208935658489839	0.690282681087107	0.982916705263203	MLC1	0.772493274680551	0.00989567013652253	0.421361878798944	1.11619118433009	0.000415570669159531	0.0311393664043381	0.343697909649536	0.232072779377511	0.999858517549214
MOXD1	1.46338601124308	5.0403184862018e-05	0.0241948680485417	2.00955575450161	1.19428071871633e-07	0.000563262596303911	0.546169743258535	0.0564488370296012	0.900510176017247	MOXD1	0.611409377074816	0.0144525288713671	0.467767418467358	1.1456796829215	2.40893882303212e-05	0.00672471804382515	0.534270305846685	0.0304237234612775	0.997759514906541
MPZL2	0.83575946608343	0.060200277051708	0.439058618559081	0.893506054801451	0.0409755718778553	0.239571639049494	0.0577465887180206	0.885657032082503	0.990893609116139	MPZL2	0.337771618763654	0.132434819657953	0.874118927895356	0.757872703592826	0.00168096440033607	0.0621291502808895	0.420101084829172	0.0646735449761429	0.999858517549214
MSC	0.613092086444108	0.101432157714512	0.519234297938724	1.25217771270977	0.00126034877599251	0.0368153014343445	0.639085626265661	0.0622663055893927	0.900510176017247	MSC	0.483814987691617	0.0160715727047695	0.480455075100187	0.734869888731141	0.000662706526962606	0.0398099275289731	0.251054901039524	0.212030642695719	0.999858517549214
MTURN	0.0655716144361478	0.805059348027682	0.944851432999938	-0.357286918868185	0.154241946632701	0.477280172715211	-0.422858533304333	0.0816724151064716	0.917330765779016	MTURN	-0.0450543497820948	0.685714764604145	0.992329621541324	-0.401041299355987	0.00108898403080055	0.0506699057493701	-0.355986949573892	0.00271366747078477	0.670434946436178
MYBPC3	1.13667619266586	0.0158763161101719	0.263037466794873	1.34628684055771	0.00174001733069075	0.0428156771984455	0.209610647891853	0.605095976348502	0.976169718570582	MYBPC3	0.628875637561574	0.0117662889449061	0.451839494787688	1.00070272103164	0.000153211674781353	0.017879300113624	0.37182708347007	0.122415860142736	0.999858517549214
MYO1F	0.927532658764776	0.00182096250803981	0.105215757159562	1.00375417513504	0.00031183141191442	0.017689223962438	0.0762215163702608	0.755027941372425	0.984299067914168	MYO1F	0.406780141818992	0.0194858826394552	0.511845961509084	0.754889968985045	7.21764778398312e-05	0.0108165948947966	0.348109827166053	0.0478110588677355	0.999858517549214
MYO1G	0.796740739168776	0.00299314245495634	0.127308736083537	1.09001688483502	5.20280423204336e-05	0.0078313273488491	0.293276145666248	0.198906520430886	0.939100828539374	MYO1G	0.380153696838108	0.0275562667954847	0.583493892888878	0.878111805659866	4.62387464131923e-06	0.002325503793739	0.497958108821758	0.00466865270159588	0.74708344871874
MYOM1	-0.46732305068461	0.0670674641572587	0.454948038929764	-1.20965140750287	1.96404547181596e-05	0.00434207490323813	-0.742328356818261	0.00292260121897964	0.615537346366549	MYOM1	-0.249455835916799	0.128292771756083	0.872351995516698	-0.592332718273137	0.00102608263654399	0.049450077238957	-0.342876882356338	0.0450142929711936	0.999858517549214
NAP1L2	-0.0123117122302598	0.960370096416551	0.991049266588708	-0.64219091651465	0.0112185029426275	0.116663305175437	-0.62987920428439	0.0118583365498375	0.808757636450733	NAP1L2	-0.0865605940665688	0.5553089219878	0.990123045312839	-0.499566576298301	0.00208936336315573	0.0698545249482911	-0.413005982231733	0.00872321557421241	0.83093511016367
NCR3	1.71139525654171	0.00564549896590199	0.172896460754431	1.27712116262026	0.0263063084957181	0.186945233001464	-0.434274093921454	0.391226734348029	0.963195811776739	NCR3	0.993231530683612	0.00140858670203144	0.245029951870354	1.05870288986623	0.00104547820811449	0.049450077238957	0.0654713591826189	0.820587554053251	0.999858517549214
NEDD4L	-0.642320298975558	0.0147501527209657	0.260224327741825	-1.0028341577602	0.000157335005129543	0.0127246266679238	-0.360513858784637	0.117307570967503	0.923598043043093	NEDD4L	-0.283951542565076	0.0193376479520553	0.511845961509084	-0.594948818855253	1.24684705717426e-05	0.00455163116743333	-0.310997276290177	0.0135991575023407	0.91391095918825
NET1	-0.373913401676119	0.127444389075646	0.554997038796251	-0.766558904355118	0.00231611868636727	0.0504749834912896	-0.392645502678999	0.0858986041674079	0.917330765779016	NET1	-0.0956792355668105	0.465253625909273	0.988245312633705	-0.593851835024282	5.90301424455429e-05	0.0101254474457493	-0.498172599457472	0.00044725993032129	0.45105675316542
NKG7	0.912610284455617	0.0130784457591924	0.244771070167742	1.10911265013096	0.00145400258466917	0.0404178439498706	0.196502365675341	0.529167806737616	0.973272449974263	NKG7	0.375021308850179	0.0810158729373905	0.777227126033147	0.980063600957741	3.47493852901496e-05	0.00838520336230272	0.605042292107562	0.00599049667936213	0.792868320777732
NUP188	0.171123421428917	0.353324391016174	0.75293509668845	0.585811625138632	0.00174522091205264	0.0428156771984455	0.414688203709715	0.0219215465710894	0.873781996094419	NUP188	0.254757170472833	0.0215804551663402	0.533404410074974	0.493892185859981	4.88538145884156e-05	0.0091400634084169	0.239135015387148	0.0339119266993932	0.999858517549214
NUP210	1.08506897019044	0.00103404092581231	0.0778224471352607	1.38341912120841	1.89701039500801e-05	0.00432916130305942	0.298350151017971	0.278582962689469	0.962939555184773	NUP210	0.485069260050445	0.00971053652862933	0.420643156637944	0.771729937037552	0.000132999392960164	0.0167567465272023	0.286660676987108	0.124102920685879	0.999858517549214
OLFML2B	0.223283210840053	0.308307446868273	0.72213762127235	0.580221155306428	0.00962230064396601	0.106781122989392	0.356937944466374	0.0961674808111625	0.921974867381084	OLFML2B	0.190318927941125	0.105420643100245	0.835164875241281	0.489133133925839	0.000154953781461904	0.0179355852575051	0.298814205984714	0.0139030986648656	0.91391095918825
OR2W3	0.957278749466248	0.0749451102589515	0.468263262934344	0.877637623705426	0.0785865857740523	0.342072648011903	-0.0796411257608216	0.864171862053707	0.989733501392092	OR2W3	0.386384582037042	0.29510294037329	0.968295945997816	1.28450119668035	0.000958068577071683	0.0480282476470759	0.898116614643304	0.0143089586949873	0.91391095918825
OSBPL1A	-0.274151311034434	0.172955886163425	0.615275891353753	-0.451706965737784	0.020441646446742	0.163350221575329	-0.17755565470335	0.32324123305164	0.963195811776739	OSBPL1A	-0.228457490641321	0.0104785400554517	0.430557588445242	-0.325619378408205	0.000732330729564944	0.0407321874468636	-0.0971618877668833	0.280944674432988	0.999858517549214
OSCAR	1.82687547557022	0.000171877346015681	0.0368468571026646	1.4666764141933	0.000491022352711215	0.0217497981508013	-0.360199061376912	0.342095381192449	0.963195811776739	OSCAR	0.709503690692791	0.00602354474430158	0.371243318288405	0.786561014278295	0.00369509851525208	0.0924168946133215	0.0770573235855037	0.760997686768369	0.999858517549214
PACSIN1	-0.587774003522521	0.17943867191395	0.619907970146388	-1.11100726081705	0.00998889798235918	0.109390803059133	-0.523233257294532	0.206490026519818	0.939100828539374	PACSIN1	-0.331845654429952	0.11799588129748	0.85769897399653	-0.793530310274714	0.00078954577012212	0.0427405442175993	-0.461684655844762	0.0418257186492672	0.999858517549214
PADI2	0.880809425880636	0.0189808113646873	0.286833116649662	1.71121412325479	1.36074111695176e-05	0.00377938218331908	0.830404697374157	0.0143156328694773	0.842018128000745	PADI2	0.886393797770217	0.0011218731364064	0.234344716868642	1.19389167576527	4.06770142796055e-05	0.00855283456971722	0.307497877995052	0.240206705947835	0.999858517549214
PAIP2B	-0.306360934723167	0.127839920326711	0.554997038796251	-1.02003733319969	1.0964985380623e-05	0.00352599041250987	-0.713676398476518	0.00061463775852421	0.511559390903473	PAIP2B	-0.306959060226024	0.00364023263605833	0.325949635468947	-0.648155097317359	1.01205376066739e-07	0.000160095659895796	-0.341196037091334	0.00206297371462119	0.62490546329919
PANX1	0.108348735009967	0.579636792856449	0.86306417555478	0.52760516328333	0.00638643125701545	0.0854887567223384	0.419256428273363	0.0249889984549973	0.873781996094419	PANX1	0.177054552617356	0.0649818748506253	0.738263370345523	0.388987622967333	0.000204032765482635	0.0214186207863466	0.211933070349977	0.0310242228169679	0.997759514906541
PARVG	1.51981031847141	0.000573689303049833	0.0601268885100155	1.37441575310921	0.000458905653161967	0.021151557644758	-0.145394565362202	0.665692838003607	0.982274777963413	PARVG	0.581790632798189	0.00745423842711005	0.394257525858231	0.688601456837733	0.00267277135914712	0.0782968021402829	0.106810824039545	0.618941238163501	0.999858517549214
PCLO	0.594848139792056	0.239459843400397	0.671579251590132	-0.920424681021936	0.0552699798911748	0.284576035473156	-1.51527282081399	0.0017137569571675	0.584608112813031	PCLO	-0.213003581191124	0.396575533903397	0.984591129180253	-1.17744245400944	4.62097182768346e-05	0.00901216108366156	-0.964438872818316	0.000499275794701885	0.45105675316542
PECR	-0.537334704780461	0.00771438646456905	0.195962036063173	-0.91086621895332	2.02222091229494e-05	0.00440190825970172	-0.373531514172859	0.0395568197715866	0.881422603436638	PECR	-0.29988311588689	0.0296212240827796	0.584378704734733	-0.571627775530565	0.000170618024268577	0.0191266835552104	-0.271744659643675	0.0558697732591094	0.999858517549214
PEMT	0.322325181507779	0.390120981216943	0.770494383478297	1.22991039828242	0.00153447040794859	0.0415166835861907	0.907585216774637	0.0137274129297244	0.842018128000745	PEMT	0.433488497296888	0.0193085093840441	0.511845961509084	0.869369886985943	2.12156880804138e-05	0.00636962039501955	0.435881389689054	0.0205065776453998	0.962516255804158
PFKFB1	-0.487577484885918	0.0341815115310073	0.354570532736233	-0.948451693184424	8.05396163068269e-05	0.00926467504979914	-0.460874208298506	0.0266009782911336	0.873781996094419	PFKFB1	-0.314211061198144	0.0311926610008284	0.588978666669488	-0.540336036536503	0.000691692740952151	0.0399595247728176	-0.22612497533836	0.13075856471522	0.999858517549214
PFKFB3	-1.26340257059105	0.000728865764684138	0.0691550471368237	-1.52416597537039	1.65633291421518e-05	0.00423578688352126	-0.260763404779338	0.379373788228636	0.963195811776739	PFKFB3	-0.709120903138568	0.000484726135493719	0.169767645041177	-0.686275122190359	0.00141774306614436	0.0563810280242941	0.022845780948209	0.908844765785317	0.999858517549214
PFKFB4	0.905741742184964	0.0079253045580401	0.196522057307448	0.9182567167182	0.00350492111207554	0.0608064464357322	0.012514974533236	0.966364504495338	0.997688243474077	PFKFB4	0.51287916382446	0.0125861521405169	0.456782868966717	0.670017723844865	0.00209018948008513	0.0698545249482911	0.157138560020405	0.440048473720798	0.999858517549214
PHGDH	-0.704243202642291	0.0349928542830102	0.357999924259082	-1.30077394999868	0.000110739110813963	0.0110972044030418	-0.596530747356389	0.0435578607778187	0.888192877389982	PHGDH	-0.52492873089691	0.00462320573236078	0.355786918981732	-0.933215077713659	7.25254175822834e-06	0.00319070026764302	-0.40828634681675	0.0314114183227629	0.997759514906541
PHLDA2	0.368517948279229	0.31235619787657	0.725379236605869	1.20665851256309	0.00172152908320807	0.0428156771984455	0.838140564283865	0.0176506817498265	0.864032635317417	PHLDA2	0.615607008818607	0.0206505875451099	0.524502887013826	1.01850896947963	0.000362123974967365	0.0289772439174003	0.402901960661026	0.126812981790321	0.999858517549214
PHLPP1	-0.637809433079398	0.000217103193818916	0.0420099121356347	-0.798982879342193	3.32119576687992e-06	0.00230685111373093	-0.161173446262795	0.252135196729629	0.95886934769734	PHLPP1	-0.423391730338387	0.00210752806225406	0.2521418237169	-0.472488749602529	0.00129595263079139	0.05410697244744	-0.0490970192641425	0.721180413989243	0.999858517549214
PIM2	0.234429494619041	0.182225923958009	0.62183669293312	0.55719699506409	0.0018095817090665	0.0436061840067573	0.322767500445049	0.0570575583755854	0.900510176017247	PIM2	0.204546438045054	0.100468943080899	0.828930941759768	0.40010426241124	0.00279796014232046	0.0800651020849935	0.195557824366186	0.122880980141407	0.999858517549214
PKD1L2	-0.587014392311564	0.078902726685466	0.477704184797886	-0.575073274027647	0.0584977635929838	0.29205534829821	0.0119411182839168	0.968964446206966	0.99795297345919	PKD1L2	-0.508197639714426	0.0145589495295279	0.46941502759845	-0.693984784222587	0.00202770116351158	0.0693951477521981	-0.185787144508161	0.378598333112961	0.999858517549214
PKM	0.165175472789399	0.502597507457362	0.826697527669636	0.559506318929023	0.0193051070701346	0.15770667432756	0.394330846139624	0.102457834205492	0.923598043043093	PKM	0.160380660853804	0.18179388943604	0.917933465598702	0.422648261149851	0.0012267461873233	0.0524480044111765	0.262267600296047	0.0343497862443493	0.999858517549214
PLCB2	1.1151555049582	0.00298855630238702	0.127308736083537	0.999139320131625	0.0029281330463379	0.0555634175657216	-0.116016184826571	0.713442964342222	0.98311267769293	PLCB2	0.540751905436186	0.00420091845430617	0.337883647900256	0.579967831865497	0.00346291827597821	0.0890267507273785	0.0392159264293117	0.833360115173924	0.999858517549214
