Symbol	log2FC_SAF1_SAF2.arc	pvalue_SAF1_SAF2.arc	padj_SAF1_SAF2.arc	log2FC_SAF1_SAF3.arc	pvalue_SAF1_SAF3.arc	padj_SAF1_SAF3.arc	log2FC_SAF2_SAF3.arc	pvalue_SAF2_SAF3.arc	padj_SAF2_SAF3.arc	log2FC_SAF1_SAF2.all	pvalue_SAF1_SAF2.all	padj_SAF1_SAF2.all	log2FC_SAF1_SAF3.all	pvalue_SAF1_SAF3.all	padj_SAF1_SAF3.all	log2FC_SAF2_SAF3.all	pvalue_SAF2_SAF3.all	padj_SAF2_SAF3.all
AKR1B1	0.13747935414882	0.497081140459039	0.824525328998234	0.597729548220828	0.00342649098568252	0.0604506495715985	0.460250194072007	0.0215075288028848	0.873781996094419	0.201518385041111	0.106835717969491	0.836352052345002	0.382309281817869	0.00438930783022704	0.100467163310197	0.180790896776758	0.155628406375274	0.999858517549214
AKR1C2	0.535647704894936	0.0144984586432573	0.258664321455527	0.664077074899015	0.00163487986153957	0.0425219028693444	0.128429370004079	0.493160751795231	0.96816676247843	0.197089709252206	0.167821078175592	0.906769572022633	0.281809722893951	0.0628214553952063	0.373649803484509	0.0847200136417455	0.560098336904842	0.999858517549214
ALAS2	1.11781457173498	0.105855047383318	0.524518636952717	1.86856241016861	0.00409840940759843	0.0664242780161629	0.750747838433626	0.21382766902406	0.939100828539374	0.747597119602667	0.122184031776364	0.861481195417221	1.84219603552873	0.000508635550620555	0.0346480590152385	1.09459891592606	0.0249100700320676	0.997759514906541
ALCAM	2.09056986206658	0.000192438331374809	0.0398351905231577	1.9334635262084	0.000160419582182562	0.0128964583426197	-0.157106335858183	0.722304128639003	0.98311267769293	0.757832270963271	0.0320964544684822	0.595581178041687	0.469175295975718	0.19962412009601	0.626282799342112	-0.288656974987553	0.415968444691219	0.999858517549214
ALDH1A3	0.392957925742018	0.160053939650809	0.602448308624446	1.12560358242293	0.000162768815720538	0.0129341107292415	0.732645656680909	0.00890932135700613	0.751196382316557	0.496595476997789	0.00779803489239075	0.394257525858231	0.741576098148352	0.000222646387902667	0.0224809689685834	0.244980621150563	0.187432730368038	0.999858517549214
ALDH1L1	-0.691147246147451	0.0301884879785962	0.342507664582481	-0.894785583432354	0.00283857655977311	0.0547489506816305	-0.203638337284903	0.458557281221829	0.966499852072356	-0.24488069563689	0.205132172980094	0.936039943478882	-0.458429644338632	0.02744085192991	0.251723845957557	-0.213548948701743	0.283515887361426	0.999858517549214
ALDH2	-0.624780633847128	0.00574886738413422	0.174926289501323	-0.872323675268974	9.90786079481111e-05	0.0104088867128083	-0.247543041421846	0.196677593290185	0.939100828539374	-0.340524242746613	0.0170952138209957	0.495691566536691	-0.437887562327129	0.00425051002262951	0.0983975791742704	-0.0973633195805162	0.499528149846195	0.999858517549214
ALDH3B1	0.706012682079664	0.0177709958473157	0.279069722800966	0.839219332420153	0.00274773284009925	0.0543221896726711	0.13320665034049	0.617554710811401	0.976169718570582	0.318658544403887	0.0712949580744462	0.753759065451057	0.471484374288235	0.0120821466721802	0.16116090001707	0.152825829884349	0.391968724818165	0.999858517549214
ALDH6A1	-0.78384565600177	0.00559374742361452	0.172896460754431	-1.11989821497807	9.77067855201164e-05	0.0104056292330016	-0.336052558976296	0.157113329466171	0.930930727888038	-0.408604781651882	0.00974855708554924	0.420643156637944	-0.50797793296684	0.0027410260438436	0.0792721909523682	-0.0993731513149579	0.532554833817654	0.999858517549214
ALDH7A1	-0.0175504075754121	0.886585919471442	0.968540333680855	-0.373140305443803	0.00291565026813697	0.0555634175657216	-0.35558989786839	0.00433632846822644	0.687394196037911	0.0213646385114766	0.81887408625827	0.997365210116601	-0.145794622665243	0.142650995772068	0.537850165997598	-0.16715926117672	0.0851898414735745	0.999858517549214
ALOX15B	2.94057560949442	0.000357002030695676	0.048355001747819	1.87559555910327	0.00725076318762921	0.0915991503051479	-1.06498005039114	0.0874705703820688	0.917330765779016	1.02832993706764	0.0190675042676621	0.511845961509084	0.900992018233538	0.0480094004415575	0.325617899670295	-0.127337918834104	0.764719424006326	0.999858517549214
ALOX5	0.688171447487011	0.0836391558028851	0.486199842011102	1.05992073551512	0.00564281157789696	0.0792889410151992	0.371749288028111	0.286365958504754	0.962939555184773	0.207413707425935	0.338276376520034	0.971785137020614	0.698333248343415	0.00287576747461446	0.081396225717865	0.490919540917479	0.0278606261450198	0.997759514906541
ALPK3	-1.51443484253264	3.44272197501973e-05	0.0209491827868681	-1.67891241580922	3.74991699878518e-06	0.00230685111373093	-0.164477573276577	0.558891523171323	0.975811282181533	-0.618426578721523	0.0047070420934481	0.358362433013377	-0.757421697174883	0.00131680217913433	0.0542412836646447	-0.138995118453359	0.526933561387163	0.999858517549214
AMDHD1	1.14679965324315	0.0115677683458615	0.232819849680789	1.13947903723824	0.0076693628516166	0.0946066390475355	-0.00732061600490835	0.984562540241743	0.99882122696843	0.209459466034878	0.377971260489559	0.977833831262836	0.448573776652502	0.0712602804501501	0.396212211453126	0.239114310617624	0.317370990737332	0.999858517549214
AMER1	-0.429644905847765	0.0365404013917718	0.364518395561455	-0.562246284780054	0.00478485426374147	0.0726404538387104	-0.132601378932289	0.46647489857261	0.966499852072356	-0.220103068601108	0.0555571095530654	0.714142614250863	-0.252990392991534	0.0382694742282192	0.294509461939004	-0.0328873243904261	0.779225820609006	0.999858517549214
AMICA1	1.25702810469274	0.00433654212897508	0.152064113465787	1.25612262030963	0.0019491969432113	0.0454352348426635	-0.000905484383106354	0.997707409794522	0.999651808569915	0.464456082125217	0.0303716769533426	0.585059005703489	0.712849470896873	0.00187504213999963	0.0659135183880858	0.248393388771656	0.24744313414418	0.999858517549214
ANK2	0.262070736227012	0.443115940808836	0.800587971984511	1.2176407745718	0.000864726060460116	0.0294012793372202	0.95557003834479	0.00555415136735931	0.701858375119008	-0.0138716173883601	0.934800432960021	0.997365210116601	0.474778067700258	0.0095693924082941	0.144180176838586	0.488649685088618	0.00603115727642846	0.792868320777732
ANKRD1	1.80943522758761	0.00508973266127067	0.165171163817245	1.92673378020119	0.00251386948987867	0.052555707890364	0.117298552613573	0.81115076472538	0.986508567290806	0.839193829990383	0.018446828440908	0.511646867178252	1.03247975277068	0.0054823424831834	0.10978642672976	0.193285922780298	0.568657164159254	0.999858517549214
ANKRD11	-0.253947129342804	0.112721158824687	0.534546380851472	-0.439065649121424	0.00571613382686218	0.0798853204796646	-0.18511851977862	0.215809773810675	0.939100828539374	-0.0154873704244231	0.870162980394923	0.997365210116601	-0.0966219619340632	0.336517830502657	0.763698392731361	-0.0811345915096401	0.405865794074897	0.999858517549214
ANKRD34A	-0.434989012554947	0.0535604040151607	0.419179133124925	-0.617659484530615	0.00508694995537733	0.0747406593132231	-0.182670471975668	0.38371204286325	0.963195811776739	-0.189236792300777	0.137955795190784	0.882411181305085	-0.340823450657873	0.0131123541575378	0.169252187907204	-0.151586658357096	0.251608556240721	0.999858517549214
ANKRD53	-0.832251308563615	0.0022019877353254	0.112883784301156	-0.993975240421369	0.000164149499527271	0.0129341107292415	-0.161723931857754	0.488643696928909	0.967158874012156	-0.289617346166386	0.0864517596402836	0.791862210816172	-0.399866809142841	0.0268623958239761	0.248015518382586	-0.110249462976455	0.524956458479602	0.999858517549214
ANLN	1.29498307188051	0.0165180575795682	0.26821288933421	1.75121656989372	0.000645977042230862	0.0249044391567424	0.456233498013209	0.296252431256714	0.963195811776739	0.371076986558179	0.291043385346127	0.967109479622622	0.574168578609753	0.116579996460794	0.49137658850415	0.203091592051574	0.563157997683862	0.999858517549214
ANPEP	0.430957490253995	0.106727986733944	0.526060941182214	0.71731847588417	0.00482625073579928	0.0727227067740405	0.286360985630175	0.260343072018046	0.962097599917881	0.303865812072349	0.0381709049296968	0.618247068810117	0.442663819803851	0.00462892228347535	0.102895135049893	0.138798007731502	0.347523606860415	0.999858517549214
ANXA1	0.308094530016923	0.181599280223599	0.621033227500283	0.722592121526591	0.00205542220516284	0.046982502069223	0.414497591509668	0.0515294002267118	0.888192877389982	-0.139216503977503	0.377088701948927	0.977833831262836	0.121351331403326	0.46598524263105	0.848361018415276	0.260567835380829	0.108825252114803	0.999858517549214
ANXA3	-0.442433644768469	0.160045510130491	0.602448308624446	-0.980044264423509	0.0018822229857494	0.0443859550422805	-0.537610619655039	0.06631890575665	0.910844478379666	-0.333811134233337	0.0600661929482899	0.725653079877864	-0.510820219338656	0.00770171779292374	0.129568666753944	-0.177009085105318	0.332503278524689	0.999858517549214
ANXA5	0.339300517293674	0.087496033987798	0.494263684384609	0.592297978130442	0.0027292091907253	0.054235366347714	0.252997460836768	0.161677747577637	0.931581722478145	0.17841457158891	0.0962315983629763	0.818192915023707	0.224723279512878	0.0478305833175442	0.325373470892904	0.0463087079239684	0.670397070058555	0.999858517549214
AOAH	1.56623928107403	0.00231870420077281	0.115598976513712	1.25837542695383	0.0055497095095191	0.0787124164610429	-0.307863854120206	0.445905406043599	0.966499852072356	0.687988219857129	0.00498469897234176	0.364476458366726	0.679468643845755	0.00790606649894008	0.13107716719108	-0.00851957601137422	0.971732769961711	0.999858517549214
AOC2	0.613779866596092	0.00988879978430503	0.216237823173007	0.654757251232546	0.0038817782082458	0.0648444862673787	0.0409773846364544	0.839295036943448	0.989150389408071	0.389933218731282	0.00780927318199207	0.394257525858231	0.373387418401824	0.0149740147782541	0.182763021024093	-0.0165458003294573	0.909708727957649	0.999858517549214
AP1M2	2.76898535636343	0.000358843394128277	0.048355001747819	3.12563206032803	5.29174082747075e-05	0.00788135168082986	0.3566467039646	0.494381484172359	0.96816676247843	1.20937456684824	0.00371757906025967	0.327083391606654	1.18024880037179	0.00642934688929836	0.119030704373135	-0.029125766476456	0.940472278728983	0.999858517549214
APOBEC3G	0.26270533102992	0.21280851783363	0.648928387678456	0.577369534173421	0.00574109211673087	0.0798958060017177	0.314664203143501	0.112412709506263	0.923598043043093	0.21738212628943	0.0502438481774179	0.687809294713363	0.312685935498037	0.00810145606721116	0.132271135354226	0.0953038092086074	0.395364925232866	0.999858517549214
APOBR	1.72982974415112	0.000297823926505776	0.0462838022833796	1.4923288050359	0.000371266047953935	0.0193717794815954	-0.237500939115224	0.524264783463161	0.973272449974263	0.741431051910059	0.0023038547012551	0.265298165192887	0.932146031585479	0.000306767715397705	0.0264694058431341	0.19071497967542	0.422406862124186	0.999858517549214
AQP3	0.509900535891129	0.190605770092649	0.628211215381294	1.72115925754141	5.55233535056662e-05	0.00800768713186574	1.21125872165028	0.00195549732240563	0.588687906696112	0.380945509941825	0.125886272416603	0.869176944905519	0.766495779516153	0.00405830306964104	0.0969430550377173	0.385550269574328	0.126087859830086	0.999858517549214
AQP9	2.95853382439564	0.000143648154844115	0.034305831478032	2.65254249918679	9.38673255680472e-05	0.0102426771722966	-0.30599132520885	0.576926621863738	0.975847510367096	1.05291172533844	0.0155135087336155	0.473960995365846	1.36986517615686	0.00286914525155429	0.0813705596541402	0.31695345081842	0.454460007645643	0.999858517549214
ARAP3	-0.559062961414769	0.00535240841006814	0.168994208234207	-0.673121315787872	0.000594936202802821	0.0236120567489041	-0.114058354373103	0.518485303951485	0.971215707003695	-0.151057537836409	0.179413200801481	0.916850183049965	-0.169571530096664	0.15493687055438	0.558011296023751	-0.0185139922602541	0.872042739750735	0.999858517549214
ARHGAP11A	0.921356855775054	0.00255194035824495	0.12012396048324	1.15584740030837	0.000133426284979605	0.0120776109752115	0.234490544533312	0.348669316808907	0.963195811776739	0.340437381624944	0.0349416809879612	0.606003074328882	0.412476069587973	0.0152772498546106	0.184793718079941	0.0720386879630285	0.655565121226467	0.999858517549214
ARHGAP30	1.00800736084362	0.00265393483568981	0.123216470150917	1.15586394896908	0.000257647415127894	0.0163473241105138	0.147856588125463	0.592758341882185	0.976169718570582	0.422067164918552	0.0200370329848378	0.518085477238114	0.614532478103602	0.00154154961732677	0.0589974244674227	0.19246531318505	0.290027176025561	0.999858517549214
ARHGAP4	0.355371509727862	0.079538831836116	0.47868776335568	0.599249577654145	0.0026002630038844	0.0533607676040914	0.243878067926283	0.196748892103315	0.939100828539374	0.330715208437235	0.027543565697497	0.583493892888878	0.540728172922853	0.000819603188302865	0.0435398902681638	0.210012964485618	0.165192469356169	0.999858517549214
ARHGAP9	1.02108569415538	0.00270800541196496	0.123311682341999	1.07077669115647	0.000719552544868262	0.0264440232658209	0.0496909970010908	0.856658574275155	0.989394493872237	0.33779586589104	0.0640537884519489	0.738263370345523	0.725957612023158	0.000254300375115871	0.0235883635489785	0.388161746132118	0.0364056921241997	0.999858517549214
ARHGEF16	-1.01604561740251	5.58667711112361e-05	0.0241948680485417	-0.80805679773669	0.00031186609160014	0.017689223962438	0.207988819665821	0.304216768684634	0.963195811776739	-0.174467917899136	0.400093533752754	0.98616811231085	-0.443017887396059	0.0471246617434279	0.323487854021786	-0.268549969496923	0.213419598893378	0.999858517549214
ARL16	-0.334582402839429	0.0620292720589392	0.442443467248301	-0.476053936892711	0.00637969303842122	0.0854794287884676	-0.141471534053282	0.391550964834842	0.963195811776739	-0.0694264570686697	0.589333314776374	0.992329621541324	-0.196481714741511	0.151578981425521	0.552667291704716	-0.127055257672841	0.338585512525896	0.999858517549214
ARL4A	0.640567791079951	0.00468961765169121	0.156493868287215	0.58873322576056	0.00586015889421132	0.0810512103560078	-0.0518345653193909	0.788060238084073	0.985628267101122	0.152195646565108	0.269843728785907	0.963422396363429	0.23576722304648	0.106291622338431	0.471886490335572	0.0835715764813716	0.552487182681283	0.999858517549214
ARL4C	0.630724165584039	0.0145474853055238	0.258908640991015	1.18252042187144	1.7920382990748e-05	0.0042540983621951	0.551796256287402	0.0220825011700851	0.873781996094419	0.417133331976586	0.00944918471270803	0.420643156637944	0.720602122363695	3.94917458968506e-05	0.00851884827777973	0.30346879038711	0.0598313291013849	0.999858517549214
ARMC2	0.511797030640739	0.048056123422463	0.404576470657314	0.70716187914832	0.00478319047028443	0.0726404538387104	0.19536484850758	0.385535920561159	0.963195811776739	0.202666020885945	0.108862165661592	0.841627567897205	0.307525487035421	0.0217769920496647	0.220041899085221	0.104859466149476	0.412098294663091	0.999858517549214
ARPC1B	0.230510834941157	0.308091856838925	0.72213762127235	0.583531476699573	0.00825396037088467	0.0981388951997035	0.353020641758416	0.108699072425114	0.923598043043093	0.0501365366177465	0.702887577330681	0.992409957073474	0.314515474368818	0.0258375251458996	0.241212357706343	0.264378937751072	0.0522764505119688	0.999858517549214
ARRB2	0.820716955696167	0.00562728638652945	0.172896460754431	0.896459577672069	0.00112869613265784	0.0344922712332089	0.0757426219759026	0.760191533498127	0.984299067914168	0.329203064698754	0.052135478534407	0.698802977199397	0.554716999214599	0.00230109150954363	0.0737852248229113	0.225513934515846	0.188458714519893	0.999858517549214
ASAH1	1.12262602150149	0.000132186267040768	0.034305831478032	0.809706386373115	0.00159663365120809	0.0424055958195867	-0.312919635128377	0.167554695263253	0.933560365005981	0.579538458286795	6.9228796926614e-05	0.0657073587896136	0.418013102672219	0.00482344488412893	0.103408337706809	-0.161525355614575	0.251865412897217	0.999858517549214
ASF1B	0.991431606284857	0.0347799024974931	0.356078755743148	1.27716825664227	0.00304798119220143	0.0567445866953395	0.285736650357415	0.485272898998599	0.967158874012156	0.331846636662882	0.175889718723153	0.915122675091729	0.833939343745242	0.0014670125527163	0.0573600204305853	0.50209270708236	0.0428567774700883	0.999858517549214
ASGR1	0.82305478361488	0.0283081828426835	0.337148551381421	1.26200490879626	0.000479257896365168	0.0214971560460012	0.438950125181378	0.179356257536589	0.935805406528303	0.768589996818899	0.00017359975076733	0.109925659583735	0.958712951183975	1.0330710987214e-05	0.0039750900628369	0.190122954365075	0.325370408832822	0.999858517549214
ASH2L	-0.16802266458464	0.101886478004066	0.519867211424282	-0.283799229403092	0.00499852599456816	0.0739019271652507	-0.115776564818452	0.218802918506624	0.94084050376588	-0.0587550748808243	0.355533277936084	0.974809296291176	-0.103769972208808	0.124950445186162	0.507827430235624	-0.0450148973279837	0.490597796000278	0.999858517549214
ASPHD1	1.68329923289376	0.000409186476809871	0.0498302700262555	0.991104749335576	0.0158014702379035	0.14062601780123	-0.692194483558184	0.0811313249229156	0.917330765779016	0.660410968418752	0.0136878442388452	0.459608109501036	0.57149405348305	0.0401641421498371	0.301114740277636	-0.0889169149357028	0.736547627450366	0.999858517549214
ATF7	-0.474491796915898	0.000129163595666904	0.034305831478032	-0.444502962901895	0.000128907259536466	0.0119209726482448	0.0299888340140038	0.761656919859155	0.984299067914168	-0.268579523417162	0.00420687351255698	0.337883647900256	-0.271722773203928	0.00618797924048066	0.116071489389622	-0.00314324978676527	0.973236172428446	0.999858517549214
ATP1B1	1.25978940266302	0.00270015923728309	0.123311682341999	0.997439655784092	0.00738613157556708	0.0926474961548746	-0.262349746878932	0.464334267537178	0.966499852072356	0.403923957359048	0.09448680735761	0.815772393177862	0.196290528652997	0.436286311707178	0.829736604298036	-0.207633428706051	0.397977229895587	0.999858517549214
ATP6AP1L	-0.443383717941928	0.0754184766987123	0.469672547011479	-0.849531225026237	0.000956209873560472	0.0311021000023152	-0.40614750708431	0.0878605477226305	0.917330765779016	-0.0584803657232708	0.652844052026407	0.992329621541324	-0.672415985828742	7.6198503266041e-06	0.00319070026764302	-0.613935620105472	2.49369421533814e-05	0.118342415145897
ATP6V0D2	3.23752613206265	0.000207340272509798	0.0407452432741823	2.1023383262727	0.00660547451884636	0.0870212839545225	-1.13518780578995	0.0679250532133317	0.914237094883789	1.13634890470178	0.0113885478988505	0.449660213898586	0.452281220151421	0.335111385102286	0.762489134545894	-0.684067684550359	0.126562547343045	0.999858517549214
ATP6V1B2	0.639981935001169	0.0010466179617547	0.0778224471352607	0.511485664613609	0.00359593589023717	0.0618212599161188	-0.12849627038756	0.423306899411118	0.964426525246905	0.30894661471543	0.00255634428960961	0.279959028085938	0.214335934214535	0.0429021267707085	0.309713210618339	-0.0946106805008943	0.352648129819833	0.999858517549214
ATP7B	-0.470347534389443	0.00912928258736	0.211062449883262	-0.477902168098935	0.00457623154870317	0.0708291970718768	-0.00755463370949284	0.961342927843637	0.997287689854384	-0.235739391576155	0.0776565569732866	0.764613558603097	-0.0947750348366392	0.497751753335785	0.859985475070461	0.140964356739516	0.301364453366747	0.999858517549214
ATR	0.658074681238131	0.0065498284620731	0.183472167404483	0.60012237474407	0.00669976312247031	0.0877217050805122	-0.0579523064940613	0.77146487700277	0.984920192399238	0.129806081244858	0.354714652063954	0.974809296291176	0.176067589697269	0.234337924792781	0.666872592013573	0.046261508452411	0.74677829951141	0.999858517549214
AURKA	1.43165077787205	0.000143101533707456	0.034305831478032	0.629052337736721	0.0461049665167879	0.257160632736709	-0.802598440135328	0.0106074600963734	0.779229396866941	0.405570882404062	0.0286679217513316	0.583493892888878	0.143347120338855	0.45717220523466	0.843600543694706	-0.262223762065207	0.164129260122117	0.999858517549214
AURKB	1.6908763246975	0.00735017576074427	0.190185914251583	2.27991825402787	0.000154478649619326	0.0127076651945572	0.589041929330373	0.242689300952465	0.953306751575908	0.453383402121043	0.15717942716868	0.897994758517144	0.837349799650564	0.0115266676962597	0.157953337216047	0.383966397529521	0.221213104832816	0.999858517549214
AXIN2	-0.429027360336804	0.110456112500076	0.5316470439311	-0.90817874873819	0.00103032426725239	0.0328334640931398	-0.479151388401386	0.0585073388240605	0.900510176017247	-0.169264576752736	0.248911966111154	0.954951898041974	-0.53864541622504	0.000888280403523793	0.0455729984364217	-0.369380839472304	0.0168831676494586	0.940592430058201
AZGP1	-1.83156153757315	8.87445472961801e-06	0.00784779124808532	-2.66091356250666	1.05942437261921e-08	0.000149897954481893	-0.829352024933503	0.00992472447093544	0.767349325351178	-0.830867093776972	0.0012413462413319	0.234344716868642	-1.02905840078232	0.000228899116814359	0.0227890680145876	-0.198191307005353	0.439542226569545	0.999858517549214
B3GNT7	0.823268943251365	0.15111423472263	0.590155805541739	1.48149739303427	0.00839740249881127	0.0990123732964005	0.658228449782905	0.195924146872488	0.939100828539374	0.421731563808363	0.187617451470061	0.925016468833597	0.850489438725805	0.0126014535971543	0.165542460589877	0.428757874917442	0.184652804658181	0.999858517549214
BAMBI	0.780203808484034	0.0180741897658733	0.279793994526631	1.0905869117988	0.00106375180345939	0.0335853427019786	0.310383103314768	0.285266495614112	0.962939555184773	0.45622408465615	0.0076984939217467	0.394257525858231	0.535422368594991	0.00306494783930105	0.0850597707370938	0.0791982839388411	0.640522449692856	0.999858517549214
BASP1	0.432046227306504	0.120047339497149	0.545357592563535	1.00655536990678	0.000390103849323461	0.0197482538823664	0.574509142600272	0.0278008108751375	0.873781996094419	0.164132283425604	0.350837286384357	0.974037028377572	0.450717327173593	0.0168667541671883	0.194466227587163	0.286585043747989	0.112676868506925	0.999858517549214
BATF	0.360515589907359	0.219211763983667	0.654613834187513	0.850638217676339	0.00290062128769514	0.0554606629724304	0.490122627768981	0.0681165153630543	0.914237094883789	0.191490139656	0.2909804183714	0.967109479622622	0.302974796946802	0.112531911338234	0.484519313398307	0.111484657290802	0.545529059749805	0.999858517549214
BAZ1B	-0.227897953187359	0.043697077429192	0.391062586050371	-0.350812171652888	0.00167739038600117	0.0428156771984455	-0.122914218465529	0.223819637040486	0.941666382541134	-0.110279211156834	0.125133573884971	0.866955185851139	-0.192160944830958	0.0128405831400873	0.167103640004957	-0.0818817336741238	0.266417790245261	0.999858517549214
BBOX1	0.521569559401376	0.186680309214713	0.624733656014005	1.20896304319306	0.00140994922913215	0.0395820865932357	0.687393483791685	0.0571917050729131	0.900510176017247	0.204861387609161	0.438895789462877	0.988245312633705	0.288982043253586	0.300506244647943	0.733370496065598	0.0841206556444251	0.755762980497086	0.999858517549214
BCAT1	1.18227331683525	0.0104693709929831	0.223089051475479	1.28678300911961	0.00300156350688914	0.0563250955689317	0.104509692284361	0.790583335182429	0.985628267101122	0.389731902527907	0.221226233432874	0.945332603542989	0.316068440757575	0.344357489841565	0.76903403900132	-0.0736634617703317	0.820097394929947	0.999858517549214
BCL2A1	2.78739244758236	5.87683456637669e-05	0.0241948680485417	2.84255433541982	8.15444790563055e-06	0.00312064435729877	0.0551618878374557	0.912365681486723	0.992817694893794	0.666021064505654	0.132256791196826	0.874118927895356	0.637168282423967	0.167281309940103	0.576096760913701	-0.0288527820816862	0.94820973889655	0.999858517549214
BCL7A	-0.379229067113255	0.0368294377471955	0.365171488917357	-0.672578314501803	0.000319006787888248	0.0178404230902404	-0.293349247388548	0.0818264516962851	0.917330765779016	-0.121821746234803	0.300071789368582	0.970108913418303	-0.322359857543204	0.0113321634639418	0.157094460794683	-0.200538111308401	0.100938699959052	0.999858517549214
BCL9	-0.363345107390441	0.0340169034589786	0.354288874131599	-0.47822702959075	0.00379070523723082	0.0641397887848404	-0.11488192220031	0.452414067347585	0.966499852072356	-0.165635003751846	0.134397538852589	0.877714569102896	-0.174143018718521	0.137021405846181	0.529582275490521	-0.00850801496667533	0.939987811975228	0.999858517549214
BCORL1	-0.772824215277781	0.000264791480835753	0.0446016031231556	-0.540601738803138	0.0036663626883268	0.0628692891483851	0.232222476474643	0.178574649612121	0.935805406528303	-0.265785923625912	0.0348555159301253	0.606003074328882	-0.229388831797939	0.0838514283261015	0.426287534211182	0.0363970918279733	0.775519778550715	0.999858517549214
BEND5	-0.185776382548237	0.393172772823925	0.771451770781564	-0.600374599425812	0.00484526234362887	0.0728652533661204	-0.414598216877575	0.0533916411270672	0.89504591515211	-0.157689837309814	0.225436849719255	0.946322724033415	-0.283328693792799	0.0418326317884953	0.306206261579849	-0.125638856482986	0.3510987876063	0.999858517549214
BEND6	0.525632749190458	0.200035783770145	0.640293062339207	1.08067231136326	0.00695948601365196	0.0893764792774328	0.555039562172801	0.146095618279399	0.929622016179078	0.352468442922609	0.110127913325266	0.845224313753	0.683739788971784	0.00346427055580303	0.0890267507273785	0.331271346049175	0.133247643210003	0.999858517549214
BIN2	1.44894528140783	0.000219714007918366	0.0420099121356347	1.16989122225899	0.00088781760269075	0.0298727969869828	-0.27905405914884	0.351067692007242	0.963195811776739	0.589707071685775	0.00618312231411734	0.376040688308552	0.61494077304833	0.00645485510153957	0.119347755948856	0.025233701362556	0.90554969424387	0.999858517549214
BIRC5	2.02506394213149	0.000109327897298218	0.0315689881402548	2.38261001340497	3.00932062432045e-06	0.00230685111373093	0.357546071273478	0.372142554376752	0.963195811776739	0.316635084720576	0.317498023479436	0.970108913418303	0.576977084473665	0.0817391415973297	0.421913762148518	0.260341999753089	0.414341717186538	0.999858517549214
BMP2K	0.810053449233426	0.00154305898354073	0.0957576384127976	0.845026746697407	0.000451009780714326	0.021009881637531	0.0349732974639807	0.867779409606077	0.990375965259854	0.260918993873125	0.127922940802444	0.872351995516698	0.304538079749243	0.0917027153376695	0.438847582609211	0.0436190858761179	0.801529343131005	0.999858517549214
BNIP3	-0.258832346754853	0.153547772129027	0.594155886397968	-0.544158031402987	0.00278844340989677	0.0547489506816305	-0.285325684648134	0.0875985109901764	0.917330765779016	-0.152194989075368	0.127398701714223	0.872351995516698	-0.323076958058362	0.00289955670914171	0.0819067239445446	-0.170881968982994	0.0973239211034767	0.999858517549214
BPHL	-0.347740474311844	0.097010552233958	0.511076322744743	-0.565654716089704	0.00569511719154214	0.0797823892506234	-0.21791424177786	0.263629652441436	0.962939555184773	-0.126705830811602	0.331190405756143	0.971785137020614	-0.157286423650294	0.254881421038613	0.686482556058783	-0.0305805928386917	0.819094327474187	0.999858517549214
BRD3	-0.40228299476401	0.00223105588526212	0.113551114102783	-0.359414337694464	0.00310732535292048	0.0571723620526293	0.0428686570695459	0.700509883379591	0.982916705263203	-0.121412663959053	0.1779391464158	0.915244341087333	-0.117567546454022	0.217275870333515	0.647525966847542	0.00384511750503177	0.966675181130675	0.999858517549214
BRPF3	-0.568914784242275	0.00285310316086342	0.125658723142372	-0.480456463926639	0.0053782654256106	0.0773344283607362	0.0884583203156363	0.575375545742363	0.975847510367096	-0.291784055967829	0.0270640303836447	0.583493892888878	-0.188975447273187	0.171691694966176	0.583243775049737	0.102808608694642	0.441593267450008	0.999858517549214
BTBD11	-0.169272034078085	0.595698516085996	0.869771416038566	-1.14916991196145	0.000716440225617701	0.0264440232658209	-0.97989787788336	0.00242865048477182	0.612252391733417	-0.430638806034694	0.0277607988869078	0.583493892888878	-0.606417987208169	0.00419170751872833	0.0976715874699431	-0.175779181173474	0.383749985922125	0.999858517549214
BTK	1.48656338745554	0.00075408265216126	0.0706590426849646	1.12505560593814	0.00406851925970856	0.0663497151465678	-0.361507781517399	0.308111924677877	0.963195811776739	0.593091379989249	0.0121386891196909	0.454785571044842	0.514459859669986	0.0367170763532288	0.288949174821846	-0.0786315203192623	0.737560269983729	0.999858517549214
BTNL9	-0.464453723351194	0.139993151515075	0.573564718032918	-0.90193627112783	0.00423203159541609	0.0672797921837554	-0.437482547776636	0.130038555656637	0.923598043043093	-0.166942430502424	0.394806764215852	0.98414021657014	-0.25066851783762	0.229273826145744	0.659695121834469	-0.0837260873351967	0.677571841833678	0.999858517549214
C10orf10	-1.15326328120775	0.000349766509554945	0.048355001747819	-0.83673124928127	0.00312146869795709	0.0572836064946756	0.316532031926478	0.229781303045842	0.942338953530638	-0.148897363555579	0.46616750842674	0.988245312633705	-0.5052661637334	0.0222540311715265	0.222025677497563	-0.356368800177821	0.0940932355911421	0.999858517549214
C10orf11	0.725430242747057	0.0114019294835428	0.231790086584263	0.980050203615636	0.000457398158532354	0.021151557644758	0.254619960868579	0.310595349756016	0.963195811776739	0.0520555498402973	0.801621383136293	0.997365210116601	0.0982141638870666	0.652497024024431	0.921953138116889	0.0461586140467693	0.82802249428291	0.999858517549214
